benchmark,methods,pop_size,generations,run ke-1,run ke-2,run ke-3,run ke-4,run ke-5,run ke-6,run ke-7,run ke-8,run ke-9,run ke-10,run ke-11,run ke-12,run ke-13,run ke-14,run ke-15,run ke-16,run ke-17,run ke-18,run ke-19,run ke-20
X-n1001-k43,CA-KNN2,100,22,102743.795,104583.872,95488.16,102768.104,106906.034,99741.645,107172.66,98189.57,97086.577,115143.75,110438.27,99625.162,108054.56,101714.8,94302.979,102600.635,102219.223,103019.649,105542.796,99453.368
X-n1001-k43,CA-KNN2,100,23,100862.595,104383.261,94867.661,101824.485,106564.82,100108.127,106056.31,97756.814,96942.827,114850.02,109017.77,99008.448,107221.71,102034.367,94226.064,102337.281,100763.185,102864.173,104669.206,99269.179
X-n1001-k43,CA-KNN2,100,24,99861.042,102434.425,94544.674,101716.713,105436.925,99783.893,105146.63,97550.647,96866.902,114134.53,107958.33,98713.544,106920.72,101338.41,93892.636,101306.369,99734.696,101980.924,104218.773,98716.369
X-n1001-k43,CA-KNN2,100,25,99654.064,102054.17,94275.916,101756.089,105150.5,99651.127,105426.91,97116.127,96454.372,114233.29,106851.58,98658.934,107418.32,100713.579,93841.842,100510.265,98563.726,101835.27,104127.071,98220.894
X-n1001-k43,CA-KNN2,100,26,99061.946,100813.235,94153.509,101784.304,104905.839,99642.082,104107.77,96740.364,96103.608,114952.5,106665.15,98407.825,106859.33,100726.87,93658.389,100680.697,98256.681,101512.724,102154.503,98287
X-n1001-k43,CA-KNN2,100,27,99056.418,99548.537,94175.754,100211.225,103501.61,98939.767,103465.05,96426.918,95571.484,115278.35,105917.78,98223.165,106107.37,100521.247,93720.867,100229.555,97754.508,101194.008,101719.232,97945.676
X-n1001-k43,CA-KNN2,100,28,98388.078,99733.626,94135.494,100289.277,102829.236,99071.621,103099.59,96325.877,95685.95,113825.73,105999.12,98099.032,105400.75,100165.132,93748.597,100618.139,97806.919,100368.534,101848.672,97951.258
X-n1001-k43,CA-KNN2,100,29,98590.729,99264.907,94184.604,100207.679,102475.713,98917.503,102526.84,96225.555,95441.154,112981.1,105652.1,97883.71,105566.43,99823.048,93659.46,99757.864,97553.519,100068.613,102309.984,97780.113
X-n1001-k43,CA-KNN2,100,30,97760.694,98542.22,94009.724,99950.362,102984.483,99223.231,102339.97,96224.869,95244.977,111371.88,104978.68,97829.642,105146.33,99546.554,93508.888,98228.936,97475.759,99962.468,102461.646,97517.148
X-n1001-k43,CA-KNN2,100,31,97838.87,97738.861,93938.017,99890.543,101675.524,98663.248,101819.31,96158.882,95032.676,110392.88,104218.05,97736.777,104910.25,99035.344,93429.019,97618.106,97369.33,100053.327,101592.069,97645.212
X-n1001-k43,CA-KNN2,100,32,97519.504,97318.668,93891.205,100005.156,101605.822,98578.607,101635.78,96142.13,94903.73,110604.48,104136.63,97706.143,104847.69,99091.857,93327.109,96866.641,97332.349,99808.291,101521.956,97452.017
X-n1001-k43,CA-KNN2,100,33,97728.883,96980.316,93914.363,100278.103,101566.126,98109.638,101593.12,96128.548,94670.719,110666.69,104108.6,97663.329,104782.72,98997.336,93247.249,96595.46,97359.44,99543.142,101223.579,97326.899
X-n1001-k43,CA-KNN2,100,34,97636.899,96783.786,93861.951,100046.423,100906.058,97918.142,101461.708,96102.861,94704.336,108415.37,103955.54,97613.841,104514.56,99105.099,93213.407,96790.411,97206.067,99714.612,100459.4,97240.188
X-n1001-k43,CA-KNN2,100,35,97480.42,96667.976,93838.678,99487.117,100649.169,97790.895,101245.67,96123.06,94575.188,107556.74,103710.5,97599.23,104179.08,98652.625,93243.624,96815.334,97089.707,99470.026,100488.235,97081.098
X-n1001-k43,CA-KNN2,100,36,97225.037,96567.972,93815.871,99456.407,100183.221,97751.172,101194.426,96132.667,94653.889,106956.58,103786.45,97598.232,103759.8,98401.702,93261.148,96729.66,97107.414,99279.277,99994.78,96986.46
X-n1001-k43,CA-KNN2,100,37,97139.471,96645.285,93763.505,99458.38,100023.775,97703.958,101052.617,96144.055,94444.94,106889.21,103716.43,97585.267,103415.23,97979.984,93268.085,96366.846,97033.639,99132.767,99895.843,96882.706
X-n1001-k43,CA-KNN2,100,38,97444.897,96388.86,93668.432,99418.541,99858.387,97702.808,100896.436,96115.077,94315.295,106817.41,103307.61,97567.043,103447.46,97828.265,93203.803,95934.015,96950.81,99041.454,100013.676,96859.505
X-n1001-k43,CA-KNN2,100,39,97505.967,96366.876,93658.649,99295.639,99838.361,97646.436,100912.786,96111.348,94263.629,107077.99,103195.54,97603.592,103509.99,97753.996,93149.652,95789.817,96984.007,98946.738,99703.963,96785.551
X-n1001-k43,CA-KNN2,100,40,97441.518,96234.609,93687.006,99042.991,99877.833,97285.619,100651.576,96120.867,94263.65,106702.94,102844.93,97536.827,103589.42,97579.909,93041.927,95644.372,96829.185,98758.702,99777.81,96787.895
X-n1001-k43,CA-KNN2,100,41,96699.887,96210.882,93662.899,98904.183,99903.033,97178.385,100492.32,96159.613,94108.648,106371.1,102746.44,97531.111,103367.3,97434.299,93043.873,95720.409,96898.093,98620.125,99637.423,96801.428
X-n1001-k43,CA-KNN2,100,42,96470.814,96119.901,93596.533,98833.395,99855.923,97014.018,100582.351,96160.323,94106.308,107036.65,102987.79,97552.802,103263.29,97276.853,93060.416,95846.562,96683.301,98541.878,99451.38,96660.086
X-n1001-k43,CA-KNN2,100,43,96446.398,96079.465,93476.88,98785.454,99790.798,97011.449,100534.548,96157.693,94098.602,107233.69,102866.84,97546.437,103164.56,97090.682,93057.018,95752.052,96616.204,98394.043,99387.36,96670.72
X-n1001-k43,CA-KNN2,100,44,96151.894,96080.307,93446.301,98781.22,99880.11,96865.852,100441.814,96065.964,94138.43,108641.41,102435.69,97552.319,103106.2,96961.4,93044.229,95555.572,96610.674,98295.734,98925.252,96636.123
X-n1001-k43,CA-KNN2,100,45,96148.434,96121.451,93472.18,98782.345,99845.221,96806.275,100445.955,96042.056,94067.869,108664.51,102216.35,97522.676,103113.72,96840.975,93048.135,95447.932,96550.864,98320.839,98701.935,96626.721
X-n1001-k43,CA-KNN2,100,46,96055.98,96083.394,93403.37,98778.268,99877.646,96843.181,100558.875,96004.001,94069.774,107139.03,102199.44,97539.566,102993.4,96735.467,93017.39,95347.891,96463.17,98118.34,98862.012,96587.165
X-n1001-k43,CA-KNN2,100,47,95988.309,96023.385,93360.76,98743.029,99884.43,96821.379,100562.172,96017.5,93993.09,107082.81,102090.63,97522.072,103041.23,96835.157,93069.388,95195.755,96490.005,97911.236,98545.97,96554.483
X-n1001-k43,CA-KNN2,100,48,95977.849,95989.786,93327.05,98754.848,99809.675,96724.864,100601.268,96036.131,93992.133,105313.71,102246.35,97556.283,102875.18,96878.173,93106.54,95154.482,96461.252,97869.537,98020.399,96514.785
X-n1001-k43,CA-KNN2,100,49,96013.628,95889.206,93326.852,98773.577,99792.193,96675.023,100516.548,95955.742,94017.735,105275.13,102231.54,97514.989,102817.96,96817.033,93083.596,95040.656,96428.116,97753.572,97841.352,96481.477
X-n1001-k43,CA-KNN2,100,50,96071.119,95863.181,93286.708,98699.027,99703.473,96637.359,100221.601,95956.059,93836.72,104328.87,102188.59,97500.685,102806.46,96517.063,93215.781,95004.051,96370.364,97644.157,97969.658,96460.574
X-n1001-k43,CA-KNN3,100,1,104419.638,104175.688,104831.956,104739.24,104074.38,104776.078,104310.89,104784.46,105114.62,104730.59,104779.14,104270.59,105426.64,104392.072,104238.214,103907.096,104854.98,103857.71,104670.38,104187.354
X-n1001-k43,CA-KNN3,100,2,106531.31,105568.62,106759.88,108065.77,105682.75,106709.48,106735.73,107043.44,107264.96,107271.14,106601.14,106892.13,107514.17,106997.35,106778.31,106447.79,106534.79,104985.29,106223.71,106058.06
X-n1001-k43,CA-KNN3,100,3,107972.31,107433.49,108485.31,109403.37,108526.31,107591.994,109238.5,109040.97,108534.65,108956.37,108057.995,108916.02,109580.56,107708.61,108568.24,108421.88,108630.08,106784.09,108034.65,107527.55
X-n1001-k43,CA-KNN3,100,4,109305.63,109550.46,110116.13,111869.7,110670.53,108661.25,110980.63,111720.45,109100.28,110772.76,111302.69,110072.12,110488.69,109363.18,109725.23,110021.59,110520.21,108988.2,110046.66,108981.07
X-n1001-k43,CA-KNN3,100,5,110521.38,110650.37,111426.5,112911.16,112108.41,109429.08,111681.42,114424.69,110457.51,113174.17,111571.14,111572.46,112746.5,109793.48,111326.33,111301.19,110653.87,111908.81,110584.03,110457.87
X-n1001-k43,CA-KNN3,100,6,112036.07,111366.55,113220.38,112723.5,114365.97,109774.43,112547.81,115103.48,111633.23,114579.56,113306.605,112780.79,112426.75,109403.49,111830.05,112713.81,111498.6,111421.47,111580.18,112009.14
X-n1001-k43,CA-KNN3,100,7,113835.56,112652.34,114424.81,112096.44,116095.25,110715.44,112662.72,114558.27,112579.75,116811.95,114000.55,113762.9,114109.81,108533.43,113560.18,113276.4,113949.5,112480.72,112918.55,113307.76
X-n1001-k43,CA-KNN3,100,8,113856.92,112463.1,114684.47,112331.1,115937.11,110661.78,111817.22,115558.95,113566.64,119018.19,114735.05,113699.38,115503.04,109468.62,114109.54,112958.85,112086.73,111815.31,112200.62,113996.96
X-n1001-k43,CA-KNN3,100,9,113036.97,112138.33,115275.88,112862.76,116064.14,109691.5,112398.23,115484.13,113681.95,120048.51,113894.62,114029.41,114275.44,109780.37,115894.84,114285.1,114436,112303.19,112509.1,113088.53
X-n1001-k43,CA-KNN3,100,10,113819.2,111963.93,115707.29,112389.2,115357.24,110881.02,112415.53,116287.81,111235.56,120129.93,111588.17,114630.91,115300.69,107937.97,115141.91,114978.9,114296.34,113992.92,110717.43,113564.36
X-n1001-k43,CA-KNN3,100,11,115784.01,111741.67,116398.5,110894.96,115023.93,110286.95,113206.32,115817.89,110812.33,118985.52,109131.7,114725.55,115105.2,107190.894,113868.01,116565.14,113567.11,115442.69,110893.27,111781.87
X-n1001-k43,CA-KNN3,100,12,117554.09,111314.37,116882.26,108805.45,115700.67,110285.13,113174.89,117476.05,112592.08,118155.58,107589.66,114899.02,114698.38,107841.55,113254.48,118173.1,114331.57,114591.25,109046.17,112639.37
X-n1001-k43,CA-KNN3,100,13,117849.67,110836.81,116716.83,107746.52,114796.3,109169.62,113859.43,118443.77,112823.41,119720.89,107228.51,113167.69,114622.92,108341.37,115113.95,116835.39,113152.3,113769.08,107144.89,111718.61
X-n1001-k43,CA-KNN3,100,14,117510.54,109708.1,115467.06,107135.97,114388.5,109986.57,113181.4,118293.16,112251.14,120778.42,106065.57,113464.9,113782.16,105568.4,114541.73,118465.9,112272.04,113761.89,106849.56,110752.93
X-n1001-k43,CA-KNN3,100,15,116506.05,108399.19,116121.19,105934.22,112248.18,109804.99,113510.07,118362.43,113288.99,121813.9,104997.85,112951.43,111693.44,104500.93,113788.15,118856.2,109652.03,112210.13,106365.33,110646.27
X-n1001-k43,CA-KNN3,100,16,115890.66,108333.32,115549.32,105095.89,111951.28,111474.2,114589.57,117224.26,110910.45,120579.72,104734.69,111774.06,110624.09,104668.468,113125.89,117890.52,108294.99,110934.32,106851.71,111063.32
X-n1001-k43,CA-KNN3,100,17,114058.63,109538.19,112449.67,105153.05,113229.12,109382.21,114500.2,117220.97,108950.44,121146.37,104878.92,111453.12,110782.22,103162.048,112237.71,117129.42,105558.97,111807.21,105739.38,109490.95
X-n1001-k43,CA-KNN3,100,18,112955.84,109928.27,112700.88,103992.94,114629.99,107773.06,114227.33,116254.5,108098.89,117744.1,104277.61,110946.23,109443.79,102856.084,111271.83,114592.79,104494.64,110992.22,104579.53,109219.24
X-n1001-k43,CA-KNN3,100,19,113612.84,109567.98,111103.46,103928.96,112711.05,107898.48,114941.86,117754.35,106907.27,117610.9,105014.29,109491.01,110626.86,102466.737,110470.67,112088.49,103780.02,109217.97,103311.96,108783.52
X-n1001-k43,CA-KNN3,100,20,113310.58,108691.32,108741.08,103268.3,112645.53,107170.98,113441.24,115702.6,105591.68,115959.77,103765.34,109432.76,109166.04,102701.759,109937.66,110500.52,103715.03,109048.01,103312.28,108129.3
X-n1001-k43,CA-KNN3,100,21,111416.61,107001.07,107622.6,103105.16,112116.28,107621.1,112353.21,117333.38,105547.7,114953.67,103070.39,108774.51,108856.28,102522.083,110895.45,109815.9,103063.84,109179.9,102571.69,107536.44
X-n1001-k43,CA-KNN3,100,22,110584.07,106739.18,106892.86,102685.2,110196.77,106673.36,112096.9,116856.84,106039.25,115022.86,102170.8,108137.2,107126.19,102402.684,112339.31,109658.35,102444.62,108169.91,101878.86,106576.75
X-n1001-k43,CA-KNN3,100,23,110117.45,106319.78,106799.71,102620.36,109564.59,106180.63,112062.29,116814.67,106206.6,113886.74,102583.87,108201.85,107066.7,102880.188,111855.77,110200.08,102336.78,109570.65,101596.83,107055.21
X-n1001-k43,CA-KNN3,100,24,109763.5,106753.67,106884.61,102790.18,109234.15,105206.6,111665.77,116389.47,105946.95,113647.38,102511.19,107305.45,106036.33,102360.342,111314.64,111229.86,101583.07,107000.42,101276.18,105256.29
X-n1001-k43,CA-KNN3,100,25,108966.09,106125.68,106453.19,102474.86,108753.6,104383.79,110451.03,116739.61,105967.53,113082.69,102646.66,106891.39,106149.42,101884.619,109615.41,109458.23,101511.74,107738.91,101112.66,104645.04
X-n1001-k43,CA-KNN3,100,26,108055.07,105520.1,106107.5,102043.42,107540.95,104760.91,109574.3,115986.98,105766.63,113326.49,102285.66,106447.14,105412.38,101726.076,108301.21,109579.22,101374.79,105996.01,100999.08,104337.46
X-n1001-k43,CA-KNN3,100,27,107836.47,104576.33,105734.99,102002.89,106874.23,104145.53,107523.11,115336.5,104778.9,112466.32,101976.26,105166.71,105002.09,101107.334,108362.56,108968.14,101214.51,103326.83,100761.1,104075.35
X-n1001-k43,CA-KNN3,100,28,107253.14,104065.76,105771.1,102168.06,106452.32,104418.86,107596.87,115000.33,104242.77,111754.02,101953.69,104482.28,103974.48,101314.459,107403.26,108384,101224.6,102858.67,100658.89,103921.59
X-n1001-k43,CA-KNN3,100,29,106869.92,103023.65,105471.38,101914.34,105869.81,104372.75,106822.77,115067.41,104429.88,111090.15,101982.52,104092.97,103760.29,100893.609,107839.44,107387.43,101299.51,102921.12,100588.39,103584.45
X-n1001-k43,CA-KNN3,100,30,106599.65,103161.51,105414.88,101766.63,105315.22,104609.66,106756.49,113477.94,104580.41,110355.38,101790.22,103895.5,103606.32,100618.211,106920.56,107691.27,101323.11,102918.78,100525.16,103566.47
X-n1001-k43,CA-KNN3,100,31,106345.18,102595.24,105627.25,102016.59,105232.81,104829.01,105800.93,113298.22,104114.32,110089.23,101857.27,103402.32,103213.64,100361.353,106485.5,106529.08,101328.04,103535.37,100482.46,103301.45
X-n1001-k43,CA-KNN3,100,32,106379.7,102293.9,105806.75,102052.43,105162.45,104963.15,105698.5,111593.96,103804.21,110137.07,101523.57,103332.21,103339.95,100274.196,106159.73,105747.41,101268.88,103894.85,100537.68,103079.69
X-n1001-k43,CA-KNN3,100,33,106438.13,102309.05,106028.85,102002.39,104941.45,104401.69,104906.13,110078.1,103888.61,109732.09,101399.78,103224.75,102823.99,99947.026,106452.41,104910.77,101202.05,103405.26,100598.27,102933.33
X-n1001-k43,CA-KNN3,100,34,105840.83,102253.49,106341.51,102127.72,105218.95,104463.52,104975.96,109234.1,103959.64,109649.9,100919.206,102642.98,102397.62,99798.849,106286.89,105287.38,101131.88,103291.96,100521.47,102780.85
X-n1001-k43,CA-KNN3,100,35,105299.53,102259.11,106052.88,101679.69,105131.82,103827.28,105223.08,109015.17,104058.98,109449.68,100935.633,102542.72,101977.03,99805.264,106230.04,105412.85,101054.09,103002.86,100498.05,102893.74
X-n1001-k43,CA-KNN3,100,36,105335.9,102243.76,105731.41,101728.55,105057.56,103629.09,104939.29,108949.92,103581.14,108785.37,100710.932,102271.06,101936.94,99741.702,106032.05,105817.38,100898.17,102705.92,100426.5,102724.98
X-n1001-k43,CA-KNN3,100,37,105043.77,102079.99,105698.27,101756.82,104960.82,103192.73,105537.04,108969.33,103445.55,108631.16,100593.136,102204.51,101781.13,99742.724,105591.21,105558.69,100765.29,101849.55,100394.57,102629.81
X-n1001-k43,CA-KNN3,100,38,105127.77,101748.23,105539.78,101549.01,105013.87,103035.02,105063.19,109016.31,103328.42,108428.65,100517.742,102170.44,101845.43,99766.155,105635.66,105119.13,100665.42,101872.34,100377.75,102645.5
X-n1001-k43,CA-KNN3,100,39,105544.98,101716.64,105012.14,101652.4,104938.82,102831.71,105188.75,108955.51,103328.53,108291.95,100363.526,102021.64,101718.58,99663.714,105900.62,104731,100694.98,101730.13,100293.39,102778.21
X-n1001-k43,CA-KNN3,100,40,105188.65,101644.59,104834.39,101705.06,105332.61,103054.22,105020.55,108929.3,103255.85,108217.41,100353.943,101913.22,101770.87,99645.654,105836.02,104825.49,100759.78,101651.46,100338.58,102160.42
X-n1001-k43,CA-KNN3,100,41,104855.72,101498.77,105162.96,101484.97,105241.18,102595.43,105308.35,108598.13,103257.43,108298.48,100223.689,101720.85,101853.83,99598.662,106027.07,104959.8,100701.98,101491.71,100316.01,101873.57
X-n1001-k43,CA-KNN3,100,42,104827.41,101616.4,104919.23,101472.97,104746.1,102310.87,105027.51,108162.83,103234.26,108174.24,100219.958,101644.37,101926.72,99546.381,105641.14,105143.61,100722.11,101200.07,100240.73,101827.5
X-n1001-k43,CA-KNN3,100,43,104709.61,101563.88,104643.75,101417.58,104614.25,101703,104660.63,107911.82,103120.98,108182.21,100147.035,101564.27,101506.23,99540.262,104907.81,104899.73,100687.97,101049.89,100225.54,101815.04
X-n1001-k43,CA-KNN3,100,44,104420.68,101552.25,104571.75,101314.88,104359,101440.94,104216.67,107861.94,103101.25,107801.86,100172.892,101589.39,101120.81,99527.382,104986.89,104560.86,100666.66,100976.56,100189.83,101687.52
X-n1001-k43,CA-KNN3,100,45,104427.29,101508.73,104350.5,101204.99,104229.63,101344.18,104201.62,107856.02,103077.93,107706.02,100054.876,101532.38,100938.75,99546.69,104685.41,104232.95,100504.89,100892.69,100149.16,101523.84
X-n1001-k43,CA-KNN3,100,46,104431.94,101587.48,104212.58,101154.98,104098.85,101110.87,104138.05,107958.51,103065.93,107495.56,100069.19,101455.31,100653.25,99520.142,104397.02,103981.18,100477.442,100960.56,100166.06,101498.49
X-n1001-k43,CA-KNN3,100,47,104277.86,101397.85,104208.79,101189.95,104040.04,101199.13,104143.83,107939.36,103008.62,107535.86,100033.26,101391.27,100497.37,99499.524,104194.53,103815.06,100458.242,101001.79,100176.6,101425.72
X-n1001-k43,CA-KNN3,100,48,104197.53,101234.79,104172.58,101172.39,104192.23,101130.42,103934.36,107844.87,103010.76,107608.32,100008.526,101399.76,100447.65,99524.909,104078.77,103879.28,100448.72,100806.94,100182.71,101447.11
X-n1001-k43,CA-KNN3,100,49,104219.63,101054.63,104156.54,101098.58,104153.41,101040.04,103828.33,107807.26,102985.04,107515.79,99981.308,101475.7,100414.53,99483.976,104071.11,103761.06,100417.63,100726.37,100136.41,101376.09
X-n1001-k43,CA-KNN3,100,50,104029.97,101008.15,104192.33,101086.63,104035.43,101001.21,103842.58,107902.45,102972.08,107561.81,99993.694,101414.81,100309.98,99495.011,103919.38,103680.43,100371.124,100700.07,100113.92,101341.88
X-n1001-k43,CA-KNN4,100,1,110609.79,109998.04,110173.37,111065.26,110057.11,110464.88,110343.32,109958.63,110288.3,110945.48,110755.84,110597.19,109589.81,110673.62,110976.68,110806.72,110418.07,110615.86,110162.38,110111.16
X-n1001-k43,CA-KNN4,100,2,112109.09,112221.6,111595.22,113618.44,112547.77,112321.15,112634.93,111727.35,112100.27,112799.56,112735.83,112326.53,111117.95,112575.66,112184.54,112882.05,113024.93,112228.86,111968.71,111404.61
X-n1001-k43,CA-KNN4,100,3,113826.53,113774.26,113169.83,115730.51,114047.37,113918.86,114152.34,113520,113530.21,114837.64,114276.42,114304.43,113428.09,115370.43,114587.27,114532.58,114999.85,114402.25,113895.7,113295.08
X-n1001-k43,CA-KNN4,100,4,115188.99,115962.47,114386.83,118161.61,115256.65,114778.17,115670.24,114343.28,115155.87,116434.77,116524.21,115745.92,115536.98,116299.31,114778.07,115823.61,117753.56,116155.16,115190.27,114607.46
X-n1001-k43,CA-KNN4,100,5,116766.52,117733.21,116209.2,119894.93,115706.1,116112.43,116198.57,115662.24,116562.16,117818.58,117985.53,117736.43,117364.77,118006.96,116666.83,116904.61,118953.43,117862.08,116178.33,116056.99
X-n1001-k43,CA-KNN4,100,6,119412.29,118407.01,116835.2,120378.43,116887.08,115803.57,117260.03,117627.07,117607.84,119478.18,119052.42,119474.67,118487.78,119387.41,117611.99,117908.12,119553.78,118366.34,117950.62,116413.01
X-n1001-k43,CA-KNN4,100,7,120541.88,118391.6,118036.51,120565.16,118934.66,117088.2,119441.02,119118.04,119101.22,120029.42,117449.99,120240.99,119753.94,121744.11,120010.77,119249.31,121081.14,118950.12,118450.91,119356.95
